ts,ws_temp_f,ws_rh_pct,ws_solar_w_m2,ws_wind_mph,temp_avg,rh_avg,vpd_avg,temp_north,temp_east,temp_west,temp_south,heat1,heat2,fan1,fan2,vent
2025-10-09 20:46:00+00,,,293,0,74.75,52.4750022888184,1.39655876159668,75.0199966430664,74.8400039672852,75.9199981689453,73.4000015258789,f,f,t,f,t
2025-10-09 20:48:00+00,,,297,0,75.4250030517578,47.5,1.58008360862732,75.9199981689453,75.1999969482422,76.4599990844727,74.3000030517578,f,f,t,f,t
2025-10-09 20:50:00+00,80.402,29.03,303,1.52111667859699,74.7949981689453,56.1749992370605,1.293820977211,75.1999969482422,75.0199966430664,76.0999984741211,72.6800003051758,f,f,t,f,t
2025-10-09 20:52:00+00,,,311,0,74.6600036621094,53.4250030517578,1.36525666713715,74.8400039672852,74.8400039672852,75.9199981689453,73.2200012207031,f,f,t,f,t
2025-10-09 20:54:00+00,80.384,28.42,306,1.29742304939155,75.2900009155273,48.1750030517578,1.55073940753937,75.7400054931641,75.1999969482422,76.2799987792969,74.1199951171875,f,f,t,f,t
2025-10-09 20:56:00+00,,,295,0,74.6599960327148,55.7750015258789,1.30096638202667,75.1999969482422,74.8400039672852,75.9199981689453,72.5,f,f,t,f,t
2025-10-09 20:58:00+00,,,293,0,74.4800033569336,52.2999992370605,1.39051949977875,75.0199966430664,74.4800033569336,75.7400054931641,72.8600006103516,f,f,t,f,t
2025-10-09 21:00:00+00,80.15,29.55,281,0.827666428060129,75.0200042724609,47.9749984741211,1.54327023029327,75.5599975585938,74.8400039672852,76.0999984741211,73.5800018310547,f,f,t,f,t
2025-10-09 21:02:00+00,,,265,0,74.5250015258789,54.875,1.3192685842514,75.0199966430664,74.6600036621094,75.7400054931641,72.6800003051758,f,f,t,f,t
2025-10-09 21:04:00+00,79.916,29.74,255,1.81191839656407,74.4350051879883,51.4000015258789,1.38723731040955,74.6600036621094,74.4800033569336,75.7400054931641,72.8600006103516,f,f,t,f,t
2025-10-09 21:06:00+00,,,261,0,74.9300003051758,51.25,1.50555741786957,75.3800048828125,74.8400039672852,75.9199981689453,73.5800018310547,f,f,t,f,t
2025-10-09 21:08:00+00,,,271,0,73.9850006103516,56.1749992370605,1.26142513751984,74.1199951171875,74.3000030517578,75.3800048828125,72.1399993896484,f,f,t,f,t
2025-10-09 21:10:00+00,79.592,29.05,245,0.514495347172513,74.1650085449219,55.5250015258789,1.28354597091675,74.4800033569336,74.3000030517578,75.3800048828125,72.5,f,f,f,f,f
2025-10-09 21:12:00+00,,,217,0,74.6149978637695,52.5750007629395,1.37101805210114,75.0199966430664,74.4800033569336,75.5599975585938,73.4000015258789,f,f,f,f,f
2025-10-09 21:14:00+00,79.412,29.98,196,0.22369362920544,75.1100006103516,50.7749977111816,1.46144413948059,75.7400054931641,74.8400039672852,75.9199981689453,73.9400024414062,f,f,f,f,f
2025-10-09 21:16:00+00,,,185,0,75.379997253418,48.9749984741211,1.51793372631073,75.9199981689453,75.0199966430664,76.0999984741211,74.4800033569336,f,f,f,t,t
2025-10-09 21:18:00+00,,,171,0,74.6600036621094,56.5250015258789,1.27402365207672,74.8400039672852,74.6600036621094,75.7400054931641,72.8600006103516,f,f,f,t,t
2025-10-09 21:20:00+00,79.232,29.72,154,0,73.8950042724609,53.9749984741211,1.29374217987061,74.1199951171875,73.9400024414062,74.8400039672852,72.5,f,f,f,t,t
2025-10-09 21:22:00+00,,,160,0,74.2550048828125,54.6000022888184,1.31227946281433,74.6600036621094,74.3000030517578,75.0199966430664,73.2200012207031,f,f,f,f,f
2025-10-09 21:24:00+00,79.214,29.96,198,0.536864710093057,74.9300003051758,51.5750007629395,1.42460525035858,75.7400054931641,74.6600036621094,75.3800048828125,74.1199951171875,f,f,f,f,f
2025-10-09 21:26:00+00,,,189,0,75.2900009155273,49.0750007629395,1.52138686180115,76.0999984741211,74.8400039672852,75.7400054931641,74.4800033569336,f,f,f,f,f
2025-10-09 21:28:00+00,,,175,0,74.4349975585938,55.5,1.29772782325745,75.0199966430664,74.4800033569336,75.3800048828125,72.8600006103516,f,f,t,f,t
2025-10-09 21:30:00+00,78.98,30.07,146,0.33554044380816,74.120002746582,51.3499984741211,1.37215518951416,74.3000030517578,74.1199951171875,75.0199966430664,73.0400009155273,f,f,t,f,t
2025-10-09 21:32:00+00,,,127,0,74.3899993896484,47.6749992370605,1.51166844367981,74.4800033569336,74.3000030517578,75.1999969482422,73.5800018310547,f,f,t,f,t
2025-10-09 21:34:00+00,78.674,30.49,112,0.22369362920544,73.7599945068359,55.0999984741211,1.30091750621796,74.1199951171875,73.9400024414062,74.8400039672852,72.1399993896484,f,f,t,f,t
2025-10-09 21:36:00+00,,,103,0,73.3099975585938,56.2750015258789,1.22060108184814,73.2200012207031,73.5800018310547,74.3000030517578,72.1399993896484,f,f,f,f,f
2025-10-09 21:38:00+00,,,110,0,73.4450073242188,54.9000015258789,1.26546609401703,73.4000015258789,,,72.6800003051758,f,f,f,f,f
2025-10-09 21:40:00+00,78.314,30.04,120,0.805297065139585,73.8050079345703,54.1750030517578,1.29944717884064,73.9400024414062,73.7600021362305,74.4800033569336,73.0400009155273,f,f,f,f,f
2025-10-09 21:42:00+00,,,130,0,74.0750045776367,53.6500015258789,1.3265233039856,74.3000030517578,73.9400024414062,74.6600036621094,73.5800018310547,f,f,f,f,f
2025-10-09 21:44:00+00,,,134,0,74.3450012207031,52.9500007629395,1.36191475391388,74.6600036621094,74.1199951171875,74.8400039672852,73.9400024414062,f,f,f,f,f
2025-10-09 21:46:00+00,78.188,31.61,153,1.83428775948461,74.75,52.5750007629395,1.38898229598999,74.8400039672852,74.6600036621094,75.1999969482422,74.4800033569336,f,f,f,f,f
2025-10-09 21:48:00+00,,,337,0,75.6950073242188,51.1749992370605,1.48098504543304,75.5599975585938,75.7400054931641,76.0999984741211,75.3800048828125,f,f,f,f,f
2025-10-09 21:50:00+00,78.764,30.46,509,0.760558339298497,75.9199981689453,56.9250030517578,1.31715619564056,75.5599975585938,76.4599990844727,76.4599990844727,75.1999969482422,f,f,f,t,t
2025-10-09 21:52:00+00,,,446,0,75.1100006103516,57.4250030517578,1.26184821128845,74.4800033569336,75.7400054931641,75.9199981689453,74.1199951171875,f,f,f,t,t
2025-10-09 21:54:00+00,,,193,0,75.6049957275391,49.4000015258789,1.52951180934906,74.8400039672852,76.4599990844727,76.2799987792969,75.1999969482422,f,f,f,t,t
2025-10-09 21:56:00+00,79.754,28.82,501,0.827666428060129,76.0999984741211,56.8499984741211,1.35356247425079,75.1999969482422,77.1800003051758,76.6399993896484,75.3800048828125,f,f,f,t,t
2025-10-09 21:58:00+00,,,477,0,76.0550003051758,54.9000015258789,1.36789739131927,74.6600036621094,77.3600006103516,76.6399993896484,75.7400054931641,f,f,f,t,t
2025-10-09 22:00:00+00,80.798,28.05,460,1.05136005726557,76.9099960327148,53.1000022888184,1.48206126689911,75.3800048828125,77.9000015258789,77.1800003051758,77.1800003051758,f,f,f,t,t
2025-10-09 22:02:00+00,,,333,0,75.7399978637695,58.3000030517578,1.25185179710388,74.3000030517578,77,76.0999984741211,75.1999969482422,f,f,f,t,t
2025-10-09 22:04:00+00,80.798,28.73,170,1.05136005726557,75.5599975585938,51.375,1.42533135414124,74.3000030517578,76.6399993896484,,75.3800048828125,f,f,f,t,t
2025-10-09 22:06:00+00,,,312,0,75.5599975585938,53.7750015258789,1.46258187294006,74.4800033569336,76.2799987792969,75.9199981689453,75.1999969482422,f,f,f,t,t
2025-10-09 22:08:00+00,,,108,0,74.2099990844727,57.8250007629395,1.21856474876404,73.2200012207031,75.3800048828125,74.8400039672852,73.0400009155273,f,f,f,t,t
2025-10-09 22:10:00+00,80.384,28.21,93,0.984251968503937,74.1199951171875,52.7250022888184,1.36123073101044,73.4000015258789,75.0199966430664,,73.4000015258789,f,f,f,t,t
2025-10-09 22:12:00+00,,,98,0,74.3899993896484,47.1250038146973,1.5307834148407,73.9400024414062,,75.0199966430664,73.7600021362305,f,f,f,t,t
2025-10-09 22:14:00+00,79.988,29.87,109,0.178954903364352,73.9850006103516,55.6250038146973,1.29120934009552,73.5800018310547,74.8400039672852,74.8400039672852,72.5,f,f,f,t,t
2025-10-09 22:16:00+00,,,114,0,73.2649993896484,58.0250015258789,1.17449402809143,72.8600006103516,73.9400024414062,74.1199951171875,72.1399993896484,f,f,f,f,f
2025-10-09 22:18:00+00,,,111,0,73.4000015258789,57.1500015258789,1.2038049697876,73.0400009155273,73.7600021362305,,72.6800003051758,f,f,f,f,f
2025-10-09 22:20:00+00,79.646,30.05,113,0.693450250536865,73.6699981689453,55.75,1.25120425224304,73.4000015258789,73.9400024414062,,73.2200012207031,f,f,f,f,f
2025-10-09 22:22:00+00,,,121,0,73.9850006103516,55.2750015258789,1.28142857551575,73.7600021362305,74.1199951171875,74.3000030517578,73.7600021362305,f,f,f,f,f
2025-10-09 22:24:00+00,,,129,0,74.6149978637695,54.625,1.31806516647339,74.1199951171875,74.4800033569336,74.6600036621094,75.1999969482422,f,f,f,f,f
2025-10-09 22:26:00+00,79.826,29.34,331,0.290801717967072,75.379997253418,52.625,1.42258644104004,74.4800033569336,75.0199966430664,75.1999969482422,76.8199996948242,f,f,f,f,f
2025-10-09 22:28:00+00,,,333,0,75.5599975585938,53.4500007629395,1.44593644142151,74.8400039672852,75.3800048828125,75.5599975585938,76.4599990844727,f,f,t,f,t
2025-10-09 22:30:00+00,80.546,29.49,193,0.917143879742305,74.390007019043,56.7750015258789,1.25494575500488,73.5800018310547,74.4800033569336,74.6600036621094,74.8400039672852,f,f,t,f,t
2025-10-09 22:32:00+00,,,276,0,74.4349975585938,50.9499969482422,1.40767967700958,73.4000015258789,,,75.1999969482422,f,f,t,f,t
2025-10-09 22:34:00+00,,,117,0,74.5250015258789,51.125,1.47879612445831,73.7600021362305,,,74.6600036621094,f,f,t,f,t
2025-10-09 22:36:00+00,80.87,29.63,91,0.0671080887616321,73.1750030517578,58.0999984741211,1.17838644981384,72.5,73.7600021362305,73.7600021362305,72.6800003051758,f,f,t,f,t
2025-10-09 22:38:00+00,,,93,0,72.9949951171875,58.75,1.14296650886536,72.3199996948242,73.4000015258789,73.5800018310547,72.6800003051758,f,f,f,f,f
2025-10-09 22:40:00+00,80.69,29.41,88,0.0894774516821761,73.129997253418,56.875,1.19021558761597,72.5,,,73.0400009155273,f,f,f,f,f
2025-10-09 22:42:00+00,,,120,0,73.4000015258789,56.3250007629395,1.22682452201843,73.0400009155273,,73.7600021362305,73.4000015258789,f,f,f,f,f
2025-10-09 22:44:00+00,80.924,29.06,201,0.022369362920544,73.5800018310547,55.7250022888184,1.24841690063477,73.2200012207031,73.5800018310547,,73.7600021362305,f,f,f,f,f
2025-10-09 22:46:00+00,,,208,0,73.8050003051758,55.3250007629395,1.27074241638184,73.4000015258789,73.7600021362305,73.9400024414062,74.1199951171875,f,f,f,f,f
2025-10-09 22:48:00+00,,,197,0,74.0750045776367,54.9250030517578,1.29482889175415,73.7600021362305,73.9400024414062,74.1199951171875,74.4800033569336,f,f,f,f,f
2025-10-09 22:50:00+00,81.518,29.52,187,0.201324266284896,74.2099990844727,54.5000038146973,1.31350564956665,,74.1199951171875,74.3000030517578,74.6600036621094,f,f,f,f,f
2025-10-09 22:52:00+00,,,198,0,74.3450012207031,54.4749984741211,1.32027566432953,73.9400024414062,,74.4800033569336,74.8400039672852,f,f,f,f,f
2025-10-09 22:54:00+00,81.572,30.66,195,0,74.5250015258789,54.25,1.32997250556946,74.1199951171875,74.3000030517578,,75.1999969482422,f,f,f,f,f
2025-10-09 22:58:00+00,81.248,31.57,79,0.11184681460272,74.4799957275391,54.4250030517578,1.32686758041382,,,,75.0199966430664,f,f,f,f,f
2025-10-09 23:04:00+00,80.51,31.7,67,0,74.4799957275391,54.6000022888184,1.32046377658844,,,,75.0199966430664,f,f,f,f,f
2025-10-09 23:06:00+00,,,65,0,74.4349975585938,54.7000007629395,1.31753301620483,,,,74.8400039672852,f,f,f,f,f
2025-10-09 23:08:00+00,,,63,0,74.3450012207031,54.8000030517578,1.31281292438507,73.9400024414062,74.1199951171875,,,f,f,f,f,f
2025-10-09 23:10:00+00,79.466,32.42,59,0.850035790980673,74.3000030517578,55.1750030517578,1.29771554470062,,74.1199951171875,,74.6600036621094,f,f,f,f,f
2025-10-09 23:12:00+00,,,56,0,74.2550048828125,55.0750007629395,1.29854738712311,,,74.3000030517578,,f,f,f,f,f
2025-10-09 23:16:00+00,78.476,33.24,52,1.1184681460272,74.1650009155273,55.5500030517578,1.28169059753418,73.7600021362305,,,74.4800033569336,f,f,f,f,f
2025-10-09 23:18:00+00,,,50,0,74.120002746582,55.6749992370605,1.27692151069641,,73.9400024414062,,,f,f,f,f,f
2025-10-09 23:20:00+00,77.774,34.1,48,0.492125984251969,74.0750045776367,55.8000030517578,1.26990079879761,,,74.1199951171875,,f,f,f,f,f
2025-10-09 23:22:00+00,,,47,0,73.9850006103516,56,1.26033818721771,73.5800018310547,,,74.3000030517578,f,f,f,f,f
2025-10-09 23:24:00+00,77.252,34.45,56,0,73.9850006103516,55.9749984741211,1.26175594329834,73.5800018310547,,,,f,f,f,f,f
2025-10-09 23:26:00+00,,,43,0,73.8950042724609,56.0250015258789,1.25579035282135,,73.7600021362305,73.9400024414062,,f,f,f,f,f
2025-10-09 23:28:00+00,,,42,0,73.8499984741211,56.1250038146973,1.2509742975235,73.4000015258789,,73.9400024414062,74.3000030517578,f,f,f,f,f
2025-10-09 23:30:00+00,76.784,34.22,40,0.134216177523264,73.8050003051758,56.1999969482422,1.24701058864594,,,,74.1199951171875,f,f,f,f,f
2025-10-09 23:32:00+00,,,38,0,73.7600021362305,56.2750015258789,1.24294924736023,,,73.7600021362305,,f,f,f,f,f
2025-10-09 23:34:00+00,76.316,34.79,36,0,73.625,56.3250007629395,1.2366828918457,73.2200012207031,73.5800018310547,,73.9400024414062,f,f,f,f,f
2025-10-09 23:38:00+00,,,35,0,73.5350036621094,56.625,1.22575044631958,73.0400009155273,,73.5800018310547,73.7600021362305,f,f,f,f,f
2025-10-09 23:40:00+00,75.794,34.55,33,0,73.4449996948242,56.8000030517578,1.21518993377686,,73.4000015258789,,73.7600021362305,f,f,f,f,f
2025-10-09 23:42:00+00,,,30,0,73.3550033569336,56.7500038146973,1.21075189113617,72.8600006103516,,73.4000015258789,,f,f,f,f,f
2025-10-09 23:44:00+00,,,29,0,73.3100051879883,56.6750030517578,1.21175169944763,72.8600006103516,,,73.5800018310547,f,f,f,f,f
2025-10-09 23:46:00+00,75.254,34.77,28,0.022369362920544,73.1750030517578,57.1000022888184,1.19853043556213,72.6800003051758,73.2200012207031,73.2200012207031,,f,f,f,f,f
2025-10-09 23:48:00+00,,,27,0,73.129997253418,57.1000022888184,1.1926589012146,,,,73.4000015258789,f,f,f,f,f
2025-10-09 23:50:00+00,74.786,34.38,25,0,73.0849990844727,57.4250030517578,1.18322145938873,,,73.0400009155273,,f,f,f,f,f
2025-10-09 23:52:00+00,,,24,0,72.995002746582,57.5999984741211,1.17478942871094,72.5,73.0400009155273,,,f,f,f,f,f
2025-10-09 23:54:00+00,74.552,34.18,23,0.425017895490336,72.9500045776367,57.75,1.16892266273499,,,,73.2200012207031,f,f,f,f,f
2025-10-09 23:56:00+00,,,22,0,72.8600006103516,57.7249984741211,1.16596114635468,,72.8600006103516,72.8600006103516,,f,f,f,f,f
2025-10-09 23:58:00+00,,,21,0,72.8150024414062,58.0750007629395,1.15459752082825,72.3199996948242,,72.8600006103516,,f,f,f,f,f
2025-10-10 00:00:00+00,74.516,33.58,20,0.0894774516821761,72.7700042724609,58.2250022888184,1.15017795562744,72.3199996948242,72.8600006103516,72.8600006103516,73.0400009155273,f,f,f,f,f
2025-10-10 00:04:00+00,74.39,34.05,16,0.134216177523264,72.6800003051758,58.3250007629395,1.14254879951477,,72.6800003051758,72.6800003051758,,f,f,f,f,f
2025-10-10 00:06:00+00,,,15,0,72.6350021362305,58.6000022888184,1.13267052173615,,,72.6800003051758,72.8600006103516,f,f,f,f,f
2025-10-10 00:08:00+00,74.066,33.97,14,0,72.5900039672852,58.5250015258789,1.13372611999512,72.1399993896484,,,,f,f,f,f,f
2025-10-10 00:12:00+00,,,12,0,72.5900039672852,58.4000015258789,1.1337685585022,,72.6800003051758,,72.8600006103516,f,f,f,f,f
2025-10-10 00:14:00+00,,,12,0,72.4550018310547,58.6749992370605,1.12450611591339,,72.5,72.5,72.6800003051758,f,f,f,f,f
2025-10-10 00:16:00+00,73.688,34.41,11,0.246062992125984,72.4550018310547,58.7750015258789,1.12179696559906,,,72.5,,f,f,f,f,f
2025-10-10 00:18:00+00,,,10,0,72.4099960327148,58.7000007629395,1.11940503120422,71.9599990844727,,,,f,f,f,f,f
2025-10-10 00:20:00+00,73.616,34.03,8,0.313171080887616,72.3199996948242,58.8500022888184,1.11126351356506,,72.3199996948242,,72.5,f,f,f,f,f
2025-10-10 00:22:00+00,,,7,0,72.2300033569336,58.7250022888184,1.11909055709839,71.7799987792969,,72.3199996948242,,f,f,f,f,f
2025-10-10 00:26:00+00,73.688,35.48,5,0.357909806728704,72.0950012207031,58.5750007629395,1.11567711830139,,72.1399993896484,72.1399993896484,72.3199996948242,f,f,f,f,f
2025-10-10 00:28:00+00,,,4,0,72.0500030517578,58.375,1.11731791496277,71.5999984741211,,,,f,f,f,f,f
2025-10-10 00:30:00+00,73.616,37.25,3,0.738188976377953,71.9150009155273,58.5750007629395,1.10688161849976,,71.9599990844727,71.9599990844727,72.1399993896484,f,f,f,f,f
2025-10-10 00:32:00+00,,,2,0,71.870002746582,58.5750007629395,1.10581851005554,71.4199981689453,,,,f,f,f,f,f
2025-10-10 00:34:00+00,73.4,38,2,0.559234073013601,71.8249969482422,58.7250022888184,1.10380709171295,,,71.7799987792969,72.1399993896484,f,f,f,f,f
2025-10-10 00:36:00+00,,,1,0,71.6900024414062,58.9249992370605,1.08979725837708,71.2400054931641,71.7799987792969,,71.9599990844727,f,f,f,f,f
2025-10-10 00:40:00+00,73.13,37.17,0,0.0447387258410881,71.6450042724609,58.875,1.08891081809998,,,,71.7799987792969,f,f,f,f,f
2025-10-10 00:42:00+00,,,0,0,71.5999984741211,58.9749984741211,1.08454203605652,,,71.5999984741211,,f,f,f,f,f
2025-10-10 00:44:00+00,72.968,36.64,0,0.33554044380816,71.5100021362305,59.25,1.07397329807281,71.0599975585938,71.5999984741211,71.5999984741211,,f,f,f,f,f
2025-10-10 00:48:00+00,72.428,46.16,0,2.4382605583393,71.4650039672852,59.2750015258789,1.07176494598389,,,,71.5999984741211,f,f,f,f,f
2025-10-10 00:52:00+00,72.428,46.16,0,2.4382605583393,71.4199981689453,59.4749984741211,1.06500959396362,,,71.4199981689453,,f,f,f,f,f
2025-10-10 00:54:00+00,71.258,47.65,0,1.25268432355047,71.2850036621094,59.375,1.06346595287323,70.8800048828125,71.4199981689453,,71.4199981689453,f,f,f,f,f
2025-10-10 00:58:00+00,71.258,47.65,0,1.25268432355047,71.1500015258789,59.7000007629395,1.04949343204498,70.6999969482422,,71.2400054931641,71.2400054931641,f,f,f,f,f
2025-10-10 01:00:00+00,70.214,49.26,0,1.05136005726557,71.1050033569336,59.9249992370605,1.04209303855896,,71.2400054931641,,,f,f,f,f,f
2025-10-10 01:02:00+00,70.214,49.26,0,1.05136005726557,71.0600051879883,59.9749984741211,1.03931260108948,70.5199966430664,,71.2400054931641,,f,f,f,f,f
2025-10-10 01:04:00+00,70.214,49.26,0,1.05136005726557,70.9700012207031,60.2250022888184,1.02963387966156,,71.0599975585938,71.0599975585938,,f,f,f,f,f
2025-10-10 01:06:00+00,69.764,49.37,0,1.3197924123121,70.879997253418,60.2250022888184,1.02713918685913,70.3400039672852,,,71.0599975585938,f,f,f,f,f
2025-10-10 01:08:00+00,69.764,49.37,0,1.3197924123121,70.8349990844727,60.3500022888184,1.02165973186493,,,70.8800048828125,,f,f,f,f,f
2025-10-10 01:10:00+00,69.818,47.11,0,0.738188976377953,70.745002746582,60.1749992370605,1.0229332447052,,70.8800048828125,,70.8800048828125,f,f,f,f,f
2025-10-10 01:12:00+00,69.818,47.11,0,0.738188976377953,70.7000045776367,60.5250015258789,1.01399660110474,70.3400039672852,,70.6999969482422,,f,f,f,f,f
2025-10-10 01:14:00+00,69.764,49.38,0,1.05136005726557,70.7000045776367,60.5750045776367,1.01113712787628,70.3400039672852,,,,f,f,f,f,f
2025-10-10 01:16:00+00,69.764,49.38,0,1.05136005726557,70.6549987792969,60.8250007629395,1.004478931427,70.1600036621094,,,,f,f,f,f,f
2025-10-10 01:18:00+00,69.764,49.38,0,1.05136005726557,70.6100006103516,60.8250007629395,1.00226843357086,,,,70.6999969482422,f,f,f,f,f
2025-10-10 01:20:00+00,69.584,47.7,0,0.603972798854689,70.5650024414062,60.8250007629395,0.997934341430664,,70.6999969482422,70.6999969482422,,f,f,f,f,f
2025-10-10 01:22:00+00,69.584,47.7,0,0.603972798854689,70.5199966430664,60.875,1.00009346008301,,,70.5199966430664,,f,f,f,f,f
2025-10-10 01:24:00+00,69.764,43.7,0,2.30404438081603,70.5199966430664,60.9500007629395,0.997139811515808,70.1600036621094,,,,f,f,f,f,f
2025-10-10 01:26:00+00,69.764,43.7,0,2.30404438081603,70.4299926757812,60.8250045776367,0.995586514472961,69.9800033569336,,,70.5199966430664,f,f,f,f,f
2025-10-10 01:28:00+00,69.764,43.7,0,2.30404438081603,70.3849945068359,60.9250030517578,0.991507887840271,,70.5199966430664,,,f,f,f,f,f
2025-10-10 01:30:00+00,70.358,42.44,0,2.48299928418039,70.3399963378906,60.9500007629395,0.98934930562973,,,70.3400039672852,,f,f,f,f,f
2025-10-10 01:34:00+00,70.484,43.45,0,1.8790264853257,70.3399963378906,60.9250030517578,0.989970922470093,,,,70.5199966430664,f,f,f,f,f
2025-10-10 01:36:00+00,70.484,43.45,0,1.8790264853257,70.2949981689453,60.9000015258789,0.989070951938629,,,,70.3400039672852,f,f,f,f,f
2025-10-10 01:38:00+00,70.484,43.45,0,1.8790264853257,70.2050018310547,61.0250015258789,0.985762178897858,69.8000030517578,70.3400039672852,,,f,f,f,f,f
2025-10-10 01:40:00+00,70.34,43.66,0,1.99087329992842,70.2050018310547,60.9000015258789,0.986105799674988,,70.3400039672852,,,f,f,f,f,f
2025-10-10 01:42:00+00,70.34,43.66,0,1.99087329992842,70.1600036621094,60.9749984741211,0.982708036899567,,,70.1600036621094,,f,f,f,f,f
2025-10-10 01:44:00+00,70.232,44.12,0,1.47637795275591,70.1150054931641,60.9250030517578,0.985832154750824,,,,70.1600036621094,f,f,f,f,f
2025-10-10 01:46:00+00,70.232,44.12,0,1.47637795275591,70.1150054931641,60.7250022888184,0.990122854709625,,,,70.1600036621094,f,f,f,f,f
2025-10-10 01:48:00+00,70.232,44.12,0,1.47637795275591,70.1150054931641,61.2000007629395,0.975475549697876,,,,70.1600036621094,f,f,f,f,f
2025-10-10 01:50:00+00,70.142,42.4,0,2.57247673586256,70.0699996948242,61.0749969482422,0.976530611515045,69.6199951171875,,,,f,f,f,f,f
2025-10-10 01:52:00+00,70.142,42.4,0,2.57247673586256,70.0250015258789,61.0749969482422,0.975658118724823,69.6199951171875,70.1600036621094,,,f,f,f,f,f
2025-10-10 01:56:00+00,70.448,42.2,0,1.1184681460272,69.9800033569336,61.1749992370605,0.972291350364685,69.6199951171875,,69.9800033569336,,f,f,f,f,f
2025-10-10 01:58:00+00,70.448,42.2,0,1.1184681460272,69.9800033569336,61.1000022888184,0.96921706199646,,,69.9800033569336,,f,f,f,f,f
2025-10-10 02:00:00+00,70.52,41.52,0,1.23031496062992,69.9800033569336,61.2750015258789,0.969167292118073,,,,70.1600036621094,f,f,f,f,f
2025-10-10 02:04:00+00,70.556,41.7,0,1.72244094488189,69.9350051879883,61.3000030517578,0.969523191452026,,,,69.9800033569336,f,f,f,f,f
2025-10-10 02:06:00+00,70.556,41.7,0,1.72244094488189,69.8450012207031,61.2249984741211,0.96826434135437,,69.9800033569336,69.8000030517578,,f,f,f,f,f
2025-10-10 02:08:00+00,70.556,41.7,0,1.72244094488189,69.8450012207031,61.3500022888184,0.963657855987549,,,69.8000030517578,,f,f,f,f,f
2025-10-10 02:10:00+00,70.34,44.07,0,0.156585540443808,69.8450012207031,61.3500022888184,0.96080493927002,69.6199951171875,,,,f,f,f,f,f
2025-10-10 02:12:00+00,70.34,44.07,0,0.156585540443808,69.8450012207031,61.1749992370605,0.967169106006622,69.6199951171875,,,,f,f,f,f,f
2025-10-10 02:14:00+00,69.764,45.89,0,1.65533285612026,69.8000030517578,61.4000015258789,0.963883280754089,69.4400024414062,,,,f,f,f,f,f
2025-10-10 02:16:00+00,69.764,45.89,0,1.65533285612026,69.7550048828125,61.4500007629395,0.957400262355804,,,,69.8000030517578,f,f,f,f,f
2025-10-10 02:18:00+00,69.764,45.89,0,1.65533285612026,69.7099990844727,61.4250030517578,0.958647608757019,69.2600021362305,,,,f,f,f,f,f
2025-10-10 02:20:00+00,69.224,46.89,0,1.81191839656407,69.620002746582,61.4750022888184,0.953084290027618,69.2600021362305,69.8000030517578,69.6199951171875,,f,f,f,f,f
2025-10-10 02:24:00+00,68.648,48.53,0,1.25268432355047,69.5749969482422,61.6750030517578,0.943527340888977,,,,69.6199951171875,f,f,f,f,f
2025-10-10 02:26:00+00,68.648,48.53,0,1.25268432355047,69.5299987792969,61.9500007629395,0.937686920166016,69.2600021362305,,69.4400024414062,,f,f,f,f,f
2025-10-10 02:28:00+00,68.648,48.53,0,1.25268432355047,69.4400024414062,61.7500038146973,0.938062727451324,69.0800018310547,69.6199951171875,,,f,f,f,f,f
2025-10-10 02:30:00+00,68.342,47.78,0,2.39352183249821,69.3499984741211,62.125,0.926551282405853,,,69.2600021362305,69.4400024414062,f,f,f,f,f
2025-10-10 02:32:00+00,68.342,47.78,0,2.39352183249821,69.3499984741211,62.1500015258789,0.927647531032562,69.0800018310547,,,,f,f,f,f,f
2025-10-10 02:34:00+00,68.504,48.54,0,3.13171080887616,69.3050003051758,62.1999969482422,0.924550294876099,68.9000015258789,,,,f,f,f,f,f
2025-10-10 02:36:00+00,68.504,48.54,0,3.13171080887616,69.2600021362305,62.0750007629395,0.926754117012024,,69.4400024414062,,,f,f,f,f,f
2025-10-10 02:38:00+00,68.504,48.54,0,3.13171080887616,69.2150039672852,62,0.929165720939636,,,69.0800018310547,69.4400024414062,f,f,f,f,f
2025-10-10 02:40:00+00,68.27,51.69,0,2.25930565497495,69.125,62.0999984741211,0.92127126455307,68.7200012207031,,,69.2600021362305,f,f,f,f,f
2025-10-10 02:42:00+00,68.27,51.69,0,2.25930565497495,69.0800018310547,61.9500007629395,0.923453032970428,,69.2600021362305,,,f,f,f,f,f
2025-10-10 02:46:00+00,67.568,53.37,0,2.12508947745168,69.0350036621094,62.1500015258789,0.917213082313538,,,68.9000015258789,69.0800018310547,f,f,f,f,f
2025-10-10 02:48:00+00,67.568,53.37,0,2.12508947745168,68.9449996948242,62.2000045776367,0.913244068622589,68.5400009155273,,,69.0800018310547,f,f,f,f,f
2025-10-10 02:50:00+00,66.974,53.99,0,0.850035790980673,68.9000015258789,62.125,0.913670003414154,,,68.7200012207031,,f,f,f,f,f
2025-10-10 02:52:00+00,66.974,53.99,0,0.850035790980673,68.8099975585938,62.2999992370605,0.906712055206299,68.3600006103516,69.0800018310547,,,f,f,f,f,f
2025-10-10 02:54:00+00,66.974,53.99,0,0.850035790980673,68.7649993896484,62.3250007629395,0.904714465141296,,,,68.9000015258789,f,f,f,f,f
2025-10-10 02:56:00+00,66.92,51.31,0,1.16320687186829,68.6749954223633,62.4000015258789,0.900076448917389,,69.0800018310547,68.5400009155273,,f,f,f,f,f
