sim_id,simulation_days,start_day,start_month,in_tSpDay,in_tSpNight,in_thetaLampMax,in_heatDeadZone,in_rhMax,out_yield_kg_m2,out_energy_heat_MJ_m2,out_energy_light_MJ_m2,out_energy_total_MJ_m2,out_water_L_m2,out_mean_tAir_C,out_min_tAir_C,out_mean_rh_pct,out_mean_tCan_C,out_final_cFruit,out_cost_heat_usd_m2,out_cost_light_usd_m2,out_cost_water_usd_m2,out_cost_total_usd_m2,out_cost_per_kg_yield
39,30,172,6,20.246622984554293,13.254209718578899,5.364299903701153,7.493709992414613,93.55457199838287,3.379491816223585e-112,1.138706743911084,0.0,1.138706743911084,53.13597099565477,26.588976210627425,13.17299507820443,51.14950891423177,28.02562023335227,6120.314438141621,0.008958545947357342,0.0,0.0679466577593049,0.07690520370666225,
40,30,297,10,19.895117447199723,13.670462501864003,35.3426545552237,19.559230877179715,73.83490699734125,1.769864179300454e-70,133.76374366806078,11.009560200282264,144.77330386834305,44.95789951753823,17.412495984067718,13.351719940618851,75.52660340922328,17.31881681663271,115514.2257086261,1.052359310374317,0.33946143950870317,0.05748909740155482,1.449309847284575,
41,30,5,1,11.246713289884472,11.246713289884472,4.27714559338757,11.773765870682567,81.81365442035123,2.329120641083823e-106,60.44193512565381,2.710959396517646,63.15289452217146,21.137263591516717,13.174256359332714,10.94479595184754,77.22399575079203,13.54458264239487,23210.98776651811,0.47551475027765555,0.08358791472596076,0.027028891884528637,0.5861315568881449,
43,30,323,11,18.009021348126986,18.009021348126986,15.642340521686776,9.667109645702384,71.81583219956103,7.418139077166185e-76,176.13551383003838,18.755446820171247,194.89096065020962,43.59076336009479,18.338189602044924,16.5,73.33410556648967,17.57309386314929,102235.47709453935,1.3857106775254202,0.5782929436219468,0.0557408968726179,2.019744518019985,
44,30,45,2,13.411500321476687,13.411500321476687,26.84719039421873,14.518098384286066,90.0069681438541,1.5311364925947203e-66,45.787636451000935,0.0,45.787636451000935,55.17430162349534,17.577414885254544,13.07414273146178,83.10906828631394,18.319741163120245,125746.8474580754,0.36022500715005473,0.0,0.07055313602581702,0.43077814317587176,
42,30,290,10,15.212053645398159,15.212053645398159,23.30499331452758,6.91113791181046,80.95130119827192,1.180987001311606e-75,82.00282063997336,5.9724923454508225,87.97531298542418,44.85673470606881,16.763942835001902,14.89226689246023,76.91663926306828,16.89505350235668,102429.67125926448,0.6451406742291742,0.18415184731806702,0.057359734736426166,0.8866522562836674,
45,30,188,7,12.02491646052936,12.02491646052936,41.90186069074408,18.17826876530195,75.35258268931317,3.8992858035951355e-114,2.7951668426445287e-14,0.0,2.7951668426445287e-14,29.223979186557834,29.514869746883647,15.071520531560104,48.24121576457482,30.766412080727303,563.4350830384413,2.199041212696643e-16,0.0,0.03736963256616642,0.03736963256616664,
46,30,54,2,16.485472929047127,16.462028828410432,24.539276833818782,8.909245350370382,70.04708867394382,5.044793517206657e-52,126.7604706355915,0.0,126.7604706355915,73.20277650204082,18.531166355117357,16.102054524430898,71.41325412240494,18.92620630922355,162089.91650921252,0.9972624704032316,0.0,0.09360672081106407,1.0908691912142956,
47,30,26,1,21.07368150329534,12.401766944740242,40.52147940496585,13.334820568175084,93.4665116108001,1.6400310252346434e-71,79.1303467603515,10.048668617736887,89.1790153780884,44.12258880884713,18.08601571926196,12.122994888225511,84.21683043504011,18.2554704674839,113109.35899264144,0.6225420645601113,0.3098339490468873,0.05642095900523648,0.9887969726122351,
48,30,84,3,18.22982028115363,10.702423597323664,28.669397248310524,10.14838153371008,76.71835869461619,3.1313342823633056e-54,52.61966298257214,0.0,52.61966298257214,84.66906399789978,18.393050040630357,10.45117923783623,77.83413805512077,19.278447324643665,156586.83225817958,0.413974599768103,0.0,0.1082690276749894,0.5222436274430924,
49,30,31,2,11.618742917417876,11.618742917417876,2.241997621828403,19.105351035193095,72.38919174853689,1.8368784550905505e-98,84.24895279761222,0.5654505923325938,84.81440338994481,34.1769183486558,13.840310092508904,11.308856272070075,74.10512342541979,14.497024953886735,45618.65220497237,0.6628116665594136,0.01743472659692164,0.0437031135554806,0.7239495067118159,
